customer_id,signup_date,age,gender,country,city,campaign_id,acquisition_channel
C046301,2024-01-25,21,Other,France,Paris,2,Google Ads
C046302,2024-10-06,27,Female,United States,San Francisco,1,Google Ads
C046303,2023-05-12,23,Female,Canada,Toronto,6,YouTube
C046304,2024-02-12,18,Male,Germany,Berlin,1,Google Ads
C046305,2023-10-09,18,Female,United States,New York,1,Google Ads
C046306,2024-07-20,24,Male,Japan,Tokyo,2,Google Ads
C046307,2025-02-06,33,Male,Germany,Hamburg,1,Google Ads
C046308,2023-02-15,41,Male,United States,New York,5,Facebook
C046309,2024-11-16,21,Female,Canada,Montreal,1,Google Ads
C046310,2023-01-21,33,Other,India,Ahmedabad,3,Instagram
C046311,2025-09-23,24,Female,United States,New York,6,YouTube
C046312,2023-09-25,42,Male,India,Mumbai,6,YouTube
C046313,2023-04-11,32,Female,India,Bengaluru,3,Instagram
C046314,2024-10-22,26,Other,India,Bengaluru,3,Instagram
C046315,2024-10-14,28,Female,Canada,Montreal,7,Email
C046316,2023-02-02,24,Male,United States,Los Angeles,8,Referral
C046317,2023-08-24,56,Other,United States,New York,4,Instagram
C046318,2023-07-17,40,Female,Germany,Hamburg,6,YouTube
C046319,2024-05-21,20,Female,France,Paris,10,Organic
C046320,2025-01-16,24,Female,India,Ahmedabad,1,Google Ads
C046321,2023-11-28,20,Female,United States,Los Angeles,1,Google Ads
C046322,2024-04-30,29,Other,India,Mumbai,1,Google Ads
C046323,2023-04-30,20,Female,United States,Los Angeles,5,Facebook
C046324,2023-06-07,24,Male,Canada,Vancouver,6,YouTube
C046325,2025-11-26,40,Male,India,Mumbai,2,Google Ads
C046326,2025-04-29,55,Male,Canada,Toronto,8,Referral
C046327,2023-05-24,32,Male,Japan,Osaka,3,Instagram
C046328,2024-10-02,40,Female,Japan,Osaka,3,Instagram
C046329,2024-11-23,59,Female,United States,New York,3,Instagram
C046330,2025-11-17,22,Male,United Kingdom,Manchester,10,Organic
C046331,2025-08-06,58,Male,India,Mumbai,9,Influencer
C046332,2025-01-23,46,Female,Germany,Berlin,9,Influencer
C046333,2025-05-24,36,Male,India,Ahmedabad,9,Influencer
C046334,2023-02-20,41,Female,United States,Los Angeles,10,Organic
C046335,2023-04-19,40,Male,Japan,Tokyo,5,Facebook
C046336,2023-05-14,45,Other,India,Ahmedabad,4,Instagram
C046337,2023-03-21,34,Male,United States,New York,9,Influencer
C046338,2025-10-03,26,Male,Australia,Brisbane,10,Organic
C046339,2023-12-04,34,Female,India,Delhi,8,Referral
C046340,2024-03-07,18,Female,United States,New York,1,Google Ads
C046341,2025-06-06,57,Female,Canada,Toronto,1,Google Ads
C046342,2023-04-12,26,Female,Japan,Osaka,7,Email
C046343,2023-11-27,57,Male,India,Bengaluru,9,Influencer
C046344,2024-01-11,23,Male,France,Marseille,2,Google Ads
C046345,2023-08-19,32,Male,United Kingdom,London,4,Instagram
C046346,2025-02-02,64,Male,United Kingdom,London,2,Google Ads
C046347,2024-02-28,23,Female,Canada,Vancouver,10,Organic
C046348,2025-11-14,64,Female,United Kingdom,London,1,Google Ads
C046349,2024-07-22,35,Female,United States,New York,1,Google Ads
C046350,2024-02-20,41,Male,India,Ahmedabad,9,Influencer
C046351,2023-10-29,55,Female,Germany,Berlin,9,Influencer
C046352,2023-04-29,47,Male,Australia,Melbourne,9,Influencer
C046353,2023-11-27,36,Female,Canada,Vancouver,6,YouTube
C046354,2024-10-23,45,Female,India,Bengaluru,5,Facebook
C046355,2023-12-25,40,Male,Australia,Sydney,6,YouTube
C046356,2023-10-16,41,Male,United States,Chicago,9,Influencer
C046357,2024-07-06,44,Female,United States,San Francisco,9,Influencer
C046358,2024-03-15,30,Male,Japan,Kyoto,4,Instagram
C046359,2024-07-28,28,Female,United States,Chicago,6,YouTube
C046360,2024-12-17,32,Female,United States,San Francisco,8,Referral
C046361,2023-12-12,47,Female,India,Delhi,4,Instagram
C046362,2025-10-11,23,Male,United Kingdom,London,4,Instagram
C046363,2025-10-09,42,Female,United States,Chicago,3,Instagram
C046364,2025-04-12,48,Female,United States,Chicago,2,Google Ads
C046365,2023-04-15,28,Female,Germany,Berlin,3,Instagram
C046366,2023-11-09,21,Male,Japan,Osaka,7,Email
C046367,2023-03-27,32,Female,India,Bengaluru,10,Organic
C046368,2024-04-26,65,Male,Germany,Berlin,9,Influencer
C046369,2025-04-29,41,Female,United States,New York,7,Email
C046370,2025-10-24,31,Female,Japan,Osaka,4,Instagram
C046371,2023-10-27,41,Female,United Kingdom,Birmingham,1,Google Ads
C046372,2024-06-11,40,Male,United States,Los Angeles,1,Google Ads
C046373,2024-08-28,22,Male,India,Ahmedabad,10,Organic
C046374,2025-07-15,64,Male,United States,San Francisco,6,YouTube
C046375,2025-11-30,43,Female,Japan,Kyoto,2,Google Ads
C046376,2024-10-10,47,Female,United Kingdom,Birmingham,4,Instagram
C046377,2024-07-08,59,Male,United States,New York,10,Organic
C046378,2025-12-25,55,Male,India,Delhi,7,Email
C046379,2023-09-02,65,Female,United States,New York,3,Instagram
C046380,2024-08-11,65,Male,France,Lyon,7,Email
C046381,2024-12-31,20,Male,Canada,Toronto,6,YouTube
C046382,2025-11-10,35,Female,United States,New York,8,Referral
C046383,2023-05-27,39,Female,France,Marseille,7,Email
C046384,2023-11-09,45,Male,Canada,Vancouver,8,Referral
C046385,2023-11-12,47,Male,India,Ahmedabad,7,Email
C046386,2024-02-07,19,Female,France,Marseille,1,Google Ads
C046387,2023-05-06,26,Female,United Kingdom,Birmingham,2,Google Ads
C046388,2025-04-14,18,Male,Japan,Kyoto,8,Referral
C046389,2024-05-10,53,Male,Australia,Sydney,4,Instagram
C046390,2025-09-07,38,Female,Canada,Toronto,6,YouTube
C046391,2025-01-13,45,Other,United States,Chicago,1,Google Ads
C046392,2024-11-30,53,Female,Germany,Hamburg,10,Organic
C046393,2023-02-14,49,Female,India,Bengaluru,8,Referral
C046394,2025-04-15,23,Female,Australia,Sydney,5,Facebook
C046395,2025-08-21,40,Male,United States,New York,5,Facebook
C046396,2025-06-29,23,Male,United States,San Francisco,4,Instagram
C046397,2025-05-09,39,Other,United States,Chicago,8,Referral
C046398,2025-12-31,48,Female,Japan,Osaka,2,Google Ads
C046399,2024-12-28,36,Male,United Kingdom,Manchester,8,Referral
C046400,2023-04-08,25,Male,India,Ahmedabad,4,Instagram
C046401,2023-04-27,25,Male,United States,Chicago,3,Instagram
C046402,2025-09-21,37,Female,India,Ahmedabad,3,Instagram
C046403,2025-12-02,41,Male,France,Marseille,2,Google Ads
C046404,2023-03-12,30,Female,India,Mumbai,8,Referral
C046405,2025-01-27,58,Male,Canada,Montreal,5,Facebook
C046406,2025-03-06,24,Male,Canada,Vancouver,3,Instagram
C046407,2025-04-18,25,Male,United States,Chicago,1,Google Ads
C046408,2024-12-26,44,Female,Japan,Osaka,7,Email
C046409,2023-04-17,60,Other,United States,Los Angeles,9,Influencer
C046410,2024-01-21,20,Female,United States,New York,3,Instagram
C046411,2024-03-31,34,Male,Japan,Osaka,7,Email
C046412,2025-02-13,22,Female,France,Lyon,2,Google Ads
C046413,2023-10-21,55,Female,Germany,Berlin,3,Instagram
C046414,2023-06-25,64,Female,United Kingdom,Birmingham,5,Facebook
C046415,2024-08-16,26,Female,India,Bengaluru,2,Google Ads
C046416,2023-11-25,23,Female,Germany,Berlin,7,Email
C046417,2025-10-22,25,Male,Australia,Melbourne,2,Google Ads
C046418,2023-02-11,61,Male,United States,Chicago,8,Referral
C046419,2023-03-22,43,Female,Australia,Melbourne,1,Google Ads
C046420,2024-05-02,65,Male,India,Ahmedabad,6,YouTube
C046421,2025-07-04,37,Male,United States,Chicago,9,Influencer
C046422,2023-09-19,43,Female,India,Mumbai,4,Instagram
C046423,2024-12-09,20,Female,India,Delhi,1,Google Ads
C046424,2025-09-19,65,Male,United States,New York,6,YouTube
C046425,2025-03-18,42,Male,India,Mumbai,6,YouTube
C046426,2024-07-01,32,Male,United States,San Francisco,1,Google Ads
C046427,2024-09-06,28,Other,United States,San Francisco,1,Google Ads
C046428,2025-08-04,49,Male,India,Bengaluru,4,Instagram
C046429,2025-03-25,49,Female,Germany,Hamburg,10,Organic
C046430,2023-04-08,23,Female,United Kingdom,Birmingham,3,Instagram
C046431,2025-03-04,19,Male,United Kingdom,Birmingham,7,Email
C046432,2023-05-07,40,Female,United Kingdom,Birmingham,5,Facebook
C046433,2025-03-05,46,Male,India,Delhi,5,Facebook
C046434,2024-08-01,24,Male,France,Paris,10,Organic
C046435,2025-04-19,47,Male,United Kingdom,London,6,YouTube
C046436,2024-08-05,33,Male,France,Paris,2,Google Ads
C046437,2024-07-01,18,Male,United States,Los Angeles,7,Email
C046438,2023-03-08,30,Male,United States,Chicago,7,Email
C046439,2024-11-12,53,Female,United Kingdom,Birmingham,3,Instagram
C046440,2024-08-01,18,Female,India,Mumbai,8,Referral
C046441,2025-04-16,39,Female,Germany,Munich,9,Influencer
C046442,2025-04-03,54,Female,United States,New York,6,YouTube
C046443,2024-07-28,46,Female,India,Bengaluru,10,Organic
C046444,2023-01-30,33,Female,Germany,Hamburg,7,Email
C046445,2025-02-01,61,Male,United Kingdom,Birmingham,3,Instagram
C046446,2025-04-10,26,Female,United States,New York,1,Google Ads
C046447,2024-12-31,42,Female,Australia,Melbourne,9,Influencer
C046448,2024-06-18,55,Female,France,Marseille,6,YouTube
C046449,2024-01-04,39,Male,Canada,Vancouver,5,Facebook
C046450,2023-10-29,58,Female,India,Mumbai,7,Email
C046451,2025-07-05,19,Male,United States,New York,6,YouTube
C046452,2023-11-03,18,Male,India,Bengaluru,9,Influencer
C046453,2025-12-22,27,Male,United States,Chicago,10,Organic
C046454,2025-04-16,52,Other,India,Ahmedabad,3,Instagram
C046455,2024-05-25,41,Male,United States,Chicago,8,Referral
C046456,2025-10-14,41,Female,United States,Chicago,2,Google Ads
C046457,2025-06-05,61,Male,United States,Chicago,4,Instagram
C046458,2025-07-26,64,Female,India,Mumbai,2,Google Ads
C046459,2024-01-22,63,Male,United States,New York,7,Email
C046460,2025-03-05,27,Female,Australia,Sydney,5,Facebook
C046461,2025-05-08,55,Male,India,Mumbai,4,Instagram
C046462,2024-04-02,37,Male,India,Bengaluru,6,YouTube
C046463,2023-10-04,29,Male,Japan,Tokyo,5,Facebook
C046464,2023-08-18,40,Male,United States,New York,4,Instagram
C046465,2023-01-13,40,Male,Australia,Melbourne,7,Email
C046466,2023-07-16,26,Female,India,Ahmedabad,10,Organic
C046467,2024-09-06,21,Female,United Kingdom,Manchester,10,Organic
C046468,2023-04-13,46,Male,United States,Chicago,4,Instagram
C046469,2023-04-19,44,Male,Canada,Vancouver,10,Organic
C046470,2024-01-11,46,Male,United States,San Francisco,2,Google Ads
C046471,2023-05-06,21,Male,United States,San Francisco,8,Referral
C046472,2025-01-16,19,Male,India,Delhi,9,Influencer
C046473,2024-01-20,24,Other,United States,Chicago,7,Email
C046474,2023-05-28,60,Female,United States,San Francisco,1,Google Ads
C046475,2024-11-13,65,Female,India,Bengaluru,1,Google Ads
C046476,2025-10-21,59,Male,France,Paris,4,Instagram
C046477,2025-09-21,64,Female,United Kingdom,Manchester,8,Referral
C046478,2024-07-05,51,Female,India,Ahmedabad,5,Facebook
C046479,2025-01-18,29,Female,India,Mumbai,2,Google Ads
C046480,2025-10-27,44,Male,United States,Chicago,4,Instagram
C046481,2024-03-11,39,Male,Australia,Brisbane,9,Influencer
C046482,2025-03-12,32,Female,India,Delhi,8,Referral
C046483,2023-11-21,60,Male,Japan,Osaka,1,Google Ads
C046484,2023-06-06,27,Female,United States,San Francisco,7,Email
C046485,2023-04-22,52,Male,Japan,Osaka,4,Instagram
C046486,2025-09-13,57,Male,Canada,Toronto,4,Instagram
C046487,2025-08-11,37,Male,United Kingdom,Manchester,7,Email
C046488,2025-08-15,49,Female,United States,San Francisco,6,YouTube
C046489,2025-01-05,37,Male,Japan,Osaka,8,Referral
C046490,2025-05-22,22,Female,United States,New York,9,Influencer
C046491,2023-04-04,46,Other,United States,New York,3,Instagram
C046492,2024-12-19,44,Female,United States,Los Angeles,6,YouTube
C046493,2024-11-12,43,Female,Australia,Brisbane,3,Instagram
C046494,2024-10-29,28,Female,United States,New York,10,Organic
C046495,2024-05-29,46,Male,United States,San Francisco,3,Instagram
C046496,2025-10-25,61,Male,United States,Chicago,7,Email
C046497,2023-07-13,37,Female,United Kingdom,Birmingham,10,Organic
C046498,2023-02-23,60,Female,India,Mumbai,3,Instagram
C046499,2025-07-22,23,Male,Australia,Sydney,4,Instagram
C046500,2025-09-02,25,Male,Canada,Montreal,7,Email
C046501,2025-03-22,62,Male,United States,New York,1,Google Ads
C046502,2025-10-28,64,Female,India,Delhi,1,Google Ads
C046503,2023-04-01,19,Male,United States,New York,7,Email
C046504,2023-12-12,44,Male,Canada,Vancouver,8,Referral
C046505,2025-10-18,55,Male,France,Lyon,1,Google Ads
C046506,2023-12-17,37,Female,Germany,Berlin,1,Google Ads
C046507,2023-07-29,47,Male,Canada,Montreal,2,Google Ads
C046508,2023-09-15,46,Female,India,Bengaluru,2,Google Ads
C046509,2025-11-30,19,Male,Canada,Toronto,8,Referral
C046510,2024-12-27,32,Male,India,Mumbai,9,Influencer
C046511,2024-11-26,50,Male,France,Lyon,8,Referral
C046512,2023-10-31,28,Male,India,Bengaluru,5,Facebook
C046513,2025-05-14,57,Male,United Kingdom,Birmingham,3,Instagram
C046514,2023-09-02,41,Other,United States,New York,7,Email
C046515,2025-02-24,58,Female,United States,Chicago,4,Instagram
C046516,2024-08-13,32,Male,Canada,Toronto,5,Facebook
C046517,2023-10-31,22,Male,India,Mumbai,1,Google Ads
C046518,2023-04-21,26,Female,United States,Chicago,1,Google Ads
C046519,2023-09-17,21,Male,France,Paris,9,Influencer
C046520,2024-10-27,44,Female,France,Lyon,7,Email
C046521,2024-06-14,59,Female,India,Mumbai,2,Google Ads
C046522,2024-07-14,21,Male,Germany,Munich,1,Google Ads
C046523,2023-02-22,54,Female,India,Bengaluru,8,Referral
C046524,2025-06-20,30,Female,India,Mumbai,2,Google Ads
C046525,2023-07-09,38,Male,India,Ahmedabad,8,Referral
C046526,2023-05-24,28,Male,India,Bengaluru,6,YouTube
C046527,2025-01-29,29,Male,United Kingdom,Manchester,1,Google Ads
C046528,2025-03-13,31,Other,India,Ahmedabad,7,Email
C046529,2024-12-18,62,Male,Canada,Montreal,3,Instagram
C046530,2025-12-27,53,Female,Australia,Brisbane,8,Referral
C046531,2025-05-22,30,Male,United Kingdom,Manchester,10,Organic
C046532,2024-10-16,22,Male,India,Delhi,6,YouTube
C046533,2023-07-04,38,Female,France,Paris,4,Instagram
C046534,2024-08-12,26,Female,United States,New York,8,Referral
C046535,2025-01-28,50,Female,Japan,Kyoto,8,Referral
C046536,2023-04-12,61,Female,France,Paris,6,YouTube
C046537,2024-11-10,34,Female,United Kingdom,London,8,Referral
C046538,2024-05-03,44,Female,India,Delhi,8,Referral
C046539,2025-12-17,18,Female,United Kingdom,London,10,Organic
C046540,2024-09-22,22,Female,Germany,Hamburg,8,Referral
C046541,2023-03-29,29,Male,United States,San Francisco,10,Organic
C046542,2025-09-20,42,Female,Canada,Vancouver,3,Instagram
C046543,2025-12-26,42,Female,India,Ahmedabad,1,Google Ads
C046544,2023-10-21,29,Male,Australia,Sydney,4,Instagram
C046545,2025-05-04,28,Female,Germany,Berlin,5,Facebook
C046546,2023-02-09,47,Male,Canada,Vancouver,8,Referral
C046547,2025-12-15,65,Female,United Kingdom,Manchester,8,Referral
C046548,2024-12-12,44,Female,United States,San Francisco,1,Google Ads
C046549,2023-10-18,34,Female,India,Mumbai,8,Referral
C046550,2025-03-27,47,Female,Australia,Melbourne,6,YouTube
C046551,2024-12-07,20,Male,United States,Chicago,10,Organic
C046552,2025-03-09,28,Male,United States,Chicago,8,Referral
C046553,2025-04-23,50,Female,United Kingdom,Manchester,2,Google Ads
C046554,2024-09-29,64,Male,United Kingdom,Manchester,10,Organic
C046555,2025-07-02,26,Male,India,Ahmedabad,8,Referral
C046556,2023-12-10,35,Male,Canada,Vancouver,10,Organic
C046557,2025-10-23,18,Female,India,Bengaluru,5,Facebook
C046558,2025-11-19,23,Male,Canada,Montreal,4,Instagram
C046559,2025-09-03,51,Male,United States,Los Angeles,10,Organic
C046560,2023-02-14,22,Male,Germany,Munich,1,Google Ads
C046561,2023-05-02,20,Female,United States,Chicago,8,Referral
C046562,2023-10-02,43,Female,India,Mumbai,2,Google Ads
C046563,2025-08-17,54,Male,United States,Los Angeles,9,Influencer
C046564,2025-06-19,57,Male,Germany,Berlin,9,Influencer
C046565,2023-11-08,23,Female,United States,New York,4,Instagram
C046566,2024-02-22,28,Male,Canada,Toronto,5,Facebook
C046567,2025-01-30,28,Female,India,Delhi,7,Email
C046568,2024-11-18,60,Male,United States,San Francisco,8,Referral
C046569,2023-10-09,57,Male,United States,Los Angeles,4,Instagram
C046570,2025-05-05,55,Male,Canada,Vancouver,5,Facebook
C046571,2024-11-01,33,Female,Canada,Montreal,3,Instagram
C046572,2023-12-07,37,Male,Canada,Montreal,6,YouTube
C046573,2023-01-22,37,Male,United States,Chicago,1,Google Ads
C046574,2024-07-22,43,Male,India,Ahmedabad,4,Instagram
C046575,2024-10-31,52,Male,United States,Los Angeles,8,Referral
C046576,2025-08-27,57,Female,Japan,Kyoto,5,Facebook
C046577,2023-12-11,62,Female,United States,San Francisco,5,Facebook
C046578,2023-07-19,59,Male,Japan,Kyoto,1,Google Ads
C046579,2023-01-05,42,Male,Australia,Brisbane,2,Google Ads
C046580,2023-10-27,47,Male,Canada,Vancouver,5,Facebook
C046581,2025-01-07,57,Male,India,Mumbai,3,Instagram
C046582,2024-06-23,42,Female,India,Bengaluru,3,Instagram
C046583,2025-06-14,27,Male,United States,Chicago,2,Google Ads
C046584,2023-09-03,62,Female,Germany,Hamburg,7,Email
C046585,2025-10-25,52,Female,France,Marseille,8,Referral
C046586,2023-01-13,44,Male,Japan,Osaka,8,Referral
C046587,2025-09-04,21,Female,United States,New York,8,Referral
C046588,2023-10-13,33,Female,India,Mumbai,9,Influencer
C046589,2023-12-05,46,Female,France,Marseille,4,Instagram
C046590,2025-08-02,52,Male,United Kingdom,Birmingham,2,Google Ads
C046591,2023-04-23,38,Female,United States,Chicago,5,Facebook
C046592,2023-12-04,58,Male,United States,San Francisco,1,Google Ads
C046593,2023-03-31,48,Male,Germany,Munich,8,Referral
C046594,2025-02-21,36,Female,Canada,Montreal,1,Google Ads
C046595,2025-01-28,61,Male,France,Lyon,7,Email
C046596,2025-11-19,55,Other,United States,San Francisco,2,Google Ads
C046597,2023-12-23,49,Male,United Kingdom,London,2,Google Ads
C046598,2024-06-29,21,Female,France,Marseille,5,Facebook
C046599,2024-04-03,31,Male,Japan,Tokyo,8,Referral
C046600,2024-04-15,18,Female,United States,Chicago,9,Influencer
C046601,2025-05-16,57,Male,France,Marseille,7,Email
C046602,2025-07-27,36,Female,United States,San Francisco,4,Instagram
C046603,2024-07-26,65,Female,United States,New York,9,Influencer
C046604,2025-10-22,49,Male,Australia,Brisbane,7,Email
C046605,2023-11-04,25,Male,Germany,Munich,10,Organic
C046606,2024-07-17,22,Female,France,Paris,2,Google Ads
C046607,2025-11-04,25,Female,United States,San Francisco,1,Google Ads
C046608,2024-02-28,23,Male,Japan,Osaka,1,Google Ads
C046609,2024-09-01,52,Male,India,Ahmedabad,3,Instagram
C046610,2023-02-24,28,Female,United States,San Francisco,7,Email
C046611,2024-02-17,30,Female,India,Bengaluru,7,Email
C046612,2025-09-08,42,Male,France,Marseille,1,Google Ads
C046613,2023-02-07,46,Other,Canada,Vancouver,5,Facebook
C046614,2025-02-08,37,Male,Canada,Toronto,5,Facebook
C046615,2023-07-02,52,Female,United States,San Francisco,10,Organic
C046616,2023-05-06,43,Female,United States,New York,7,Email
C046617,2023-05-20,37,Female,India,Bengaluru,6,YouTube
C046618,2024-09-12,56,Female,India,Delhi,6,YouTube
C046619,2023-02-01,60,Female,India,Bengaluru,3,Instagram
C046620,2023-08-23,58,Male,United States,Los Angeles,9,Influencer
C046621,2023-03-14,64,Female,United States,Chicago,2,Google Ads
C046622,2024-04-16,61,Other,Japan,Tokyo,5,Facebook
C046623,2024-09-19,61,Male,United States,New York,3,Instagram
C046624,2024-10-29,23,Female,Australia,Brisbane,9,Influencer
C046625,2024-08-16,34,Female,United States,San Francisco,10,Organic
C046626,2024-09-10,44,Male,United States,New York,2,Google Ads
C046627,2023-10-19,58,Female,United States,San Francisco,8,Referral
C046628,2024-09-20,60,Female,France,Paris,2,Google Ads
C046629,2023-08-01,36,Male,France,Marseille,1,Google Ads
C046630,2023-06-16,59,Male,United States,San Francisco,6,YouTube
C046631,2025-12-08,49,Male,India,Bengaluru,7,Email
C046632,2024-02-06,60,Male,India,Ahmedabad,9,Influencer
C046633,2025-03-01,40,Female,United States,San Francisco,9,Influencer
C046634,2025-08-26,55,Male,United States,San Francisco,7,Email
C046635,2023-06-28,58,Female,India,Ahmedabad,6,YouTube
C046636,2023-06-20,48,Female,United Kingdom,Manchester,8,Referral
C046637,2023-01-04,33,Female,Canada,Montreal,8,Referral
C046638,2023-12-02,20,Male,United Kingdom,Manchester,9,Influencer
C046639,2023-07-14,33,Male,India,Mumbai,9,Influencer
C046640,2025-06-11,33,Female,United States,New York,10,Organic
C046641,2025-02-08,21,Male,Australia,Brisbane,9,Influencer
C046642,2023-05-10,22,Female,United States,New York,10,Organic
C046643,2025-10-21,45,Male,Japan,Kyoto,3,Instagram
C046644,2025-02-24,40,Female,France,Paris,5,Facebook
C046645,2024-05-01,59,Male,United States,Chicago,2,Google Ads
C046646,2023-11-19,36,Female,United Kingdom,London,3,Instagram
C046647,2023-01-24,42,Female,United Kingdom,Manchester,4,Instagram
C046648,2024-01-12,36,Male,United Kingdom,Manchester,6,YouTube
C046649,2025-02-17,20,Other,United States,Los Angeles,3,Instagram
C046650,2023-04-03,25,Female,India,Bengaluru,1,Google Ads
C046651,2023-05-01,43,Female,India,Delhi,9,Influencer
C046652,2024-03-27,48,Male,Germany,Berlin,10,Organic
C046653,2024-08-24,36,Male,Germany,Munich,10,Organic
C046654,2025-06-18,34,Male,United States,San Francisco,1,Google Ads
C046655,2024-08-09,18,Male,India,Ahmedabad,1,Google Ads
C046656,2025-11-20,30,Female,United States,New York,3,Instagram
C046657,2025-08-09,60,Male,Canada,Montreal,4,Instagram
C046658,2024-12-07,29,Male,India,Bengaluru,6,YouTube
C046659,2024-08-23,49,Male,United States,San Francisco,5,Facebook
C046660,2024-09-01,41,Male,France,Lyon,4,Instagram
C046661,2023-05-09,51,Male,Japan,Osaka,6,YouTube
C046662,2024-03-28,41,Female,United States,New York,10,Organic
C046663,2025-03-17,59,Male,United States,New York,6,YouTube
C046664,2024-03-11,26,Male,United States,Chicago,4,Instagram
C046665,2024-05-21,65,Male,United Kingdom,Birmingham,5,Facebook
C046666,2024-10-13,21,Male,United States,San Francisco,7,Email
C046667,2025-06-25,65,Male,United States,Los Angeles,1,Google Ads
C046668,2023-04-19,42,Male,United States,San Francisco,8,Referral
C046669,2024-06-09,53,Female,United States,San Francisco,5,Facebook
C046670,2025-08-07,41,Male,Japan,Tokyo,6,YouTube
C046671,2024-01-27,40,Female,United States,Chicago,6,YouTube
C046672,2024-11-03,56,Male,Australia,Melbourne,8,Referral
C046673,2025-05-01,32,Male,Japan,Osaka,8,Referral
C046674,2024-08-28,42,Male,India,Ahmedabad,10,Organic
C046675,2023-12-13,60,Female,United Kingdom,Manchester,7,Email
C046676,2025-04-01,27,Male,France,Paris,2,Google Ads
C046677,2024-12-18,27,Female,United Kingdom,Manchester,6,YouTube
C046678,2023-11-03,23,Female,United States,New York,7,Email
C046679,2025-06-28,22,Female,United Kingdom,Manchester,10,Organic
C046680,2025-11-23,46,Female,United States,San Francisco,9,Influencer
C046681,2023-06-18,37,Male,France,Lyon,6,YouTube
C046682,2024-06-15,18,Male,Canada,Toronto,5,Facebook
C046683,2024-06-21,39,Male,United States,Los Angeles,9,Influencer
C046684,2025-07-16,64,Male,France,Lyon,6,YouTube
C046685,2024-11-20,40,Male,United States,New York,6,YouTube
C046686,2024-11-19,43,Male,India,Mumbai,4,Instagram
C046687,2024-12-05,31,Female,United States,Chicago,7,Email
C046688,2023-07-10,53,Female,Germany,Munich,7,Email
C046689,2023-10-10,29,Male,India,Bengaluru,2,Google Ads
C046690,2025-08-28,32,Female,United States,Chicago,1,Google Ads
C046691,2024-05-03,33,Female,United Kingdom,Birmingham,4,Instagram
C046692,2025-11-24,32,Female,France,Lyon,6,YouTube
C046693,2025-03-16,25,Male,United Kingdom,London,9,Influencer
C046694,2023-02-11,61,Female,Canada,Montreal,6,YouTube
C046695,2023-06-19,31,Male,Japan,Kyoto,2,Google Ads
C046696,2025-10-03,19,Male,India,Bengaluru,5,Facebook
C046697,2025-05-17,29,Female,Canada,Vancouver,7,Email
C046698,2024-07-19,41,Male,India,Bengaluru,9,Influencer
C046699,2024-01-20,19,Male,Australia,Sydney,3,Instagram
C046700,2024-08-20,35,Male,France,Lyon,9,Influencer
C046701,2025-12-23,21,Male,Germany,Munich,8,Referral
C046702,2023-03-22,45,Male,United States,Los Angeles,1,Google Ads
C046703,2025-02-18,42,Male,India,Ahmedabad,2,Google Ads
C046704,2024-04-05,58,Female,India,Bengaluru,10,Organic
C046705,2023-08-26,57,Female,United States,Chicago,7,Email
C046706,2023-10-26,24,Male,United States,Chicago,8,Referral
C046707,2025-01-06,62,Male,United States,Chicago,8,Referral
C046708,2025-04-19,29,Female,India,Bengaluru,9,Influencer
C046709,2024-06-12,61,Female,Canada,Montreal,4,Instagram
C046710,2023-03-29,62,Female,United States,Chicago,8,Referral
C046711,2023-01-24,36,Female,United States,San Francisco,2,Google Ads
C046712,2023-11-28,21,Female,India,Ahmedabad,7,Email
C046713,2025-12-17,19,Female,Canada,Montreal,10,Organic
C046714,2024-04-08,41,Male,France,Lyon,5,Facebook
C046715,2025-09-28,62,Female,Germany,Berlin,9,Influencer
C046716,2023-07-08,28,Female,United States,Los Angeles,4,Instagram
C046717,2023-08-10,41,Female,India,Bengaluru,9,Influencer
C046718,2025-08-20,56,Female,India,Bengaluru,3,Instagram
C046719,2023-12-19,26,Female,Canada,Toronto,6,YouTube
C046720,2025-12-10,24,Male,United States,New York,10,Organic
C046721,2023-08-10,46,Female,United Kingdom,Birmingham,5,Facebook
C046722,2024-05-02,52,Male,India,Bengaluru,8,Referral
C046723,2025-05-09,41,Male,India,Mumbai,2,Google Ads
C046724,2025-05-28,20,Female,United States,Chicago,7,Email
C046725,2023-06-16,18,Male,India,Delhi,3,Instagram
C046726,2023-04-11,50,Male,Japan,Tokyo,9,Influencer
C046727,2024-06-08,63,Male,United States,San Francisco,9,Influencer
C046728,2024-05-02,51,Female,United Kingdom,London,9,Influencer
C046729,2023-03-22,60,Female,Japan,Osaka,7,Email
C046730,2024-08-02,27,Female,France,Marseille,5,Facebook
C046731,2025-04-01,32,Female,Canada,Vancouver,10,Organic
C046732,2025-06-04,28,Female,United States,Los Angeles,7,Email
C046733,2024-08-24,57,Female,United States,Los Angeles,1,Google Ads
C046734,2023-03-13,50,Female,Japan,Osaka,9,Influencer
C046735,2023-09-02,49,Female,United States,San Francisco,9,Influencer
C046736,2024-08-01,55,Female,United States,Chicago,3,Instagram
C046737,2024-10-03,37,Male,United States,San Francisco,2,Google Ads
C046738,2023-07-13,49,Female,Japan,Tokyo,5,Facebook
C046739,2024-06-21,25,Male,Australia,Brisbane,8,Referral
C046740,2023-11-28,34,Male,India,Bengaluru,7,Email
C046741,2023-10-20,63,Female,Germany,Berlin,8,Referral
C046742,2024-12-30,53,Male,India,Ahmedabad,5,Facebook
